GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
0.4576168358325958,0.0556057691574096,-0.1952853202819824,2023-10-20T12:10:06.978651Z,1697803806978
0.4824931025505066,0.0405735857784748,-0.1863724440336227,2023-10-20T12:10:06.987514Z,1697803806987
0.5094978213310242,0.0258074607700109,-0.1822485625743866,2023-10-20T12:10:06.999050Z,1697803806999
0.5347731709480286,0.0123716183006763,-0.1834458261728286,2023-10-20T12:10:07.011549Z,1697803807011
0.5540622472763062,0.00026605630409903824,-0.1874366700649261,2023-10-20T12:10:07.018729Z,1697803807018
0.5655027031898499,-0.0109083084389567,-0.190097227692604,2023-10-20T12:10:07.028506Z,1697803807028
0.5678972005844116,-0.0214175321161746,-0.1883678585290908,2023-10-20T12:10:07.038967Z,1697803807038
0.5607136487960815,-0.0309955589473247,-0.1809182912111282,2023-10-20T12:10:07.048409Z,1697803807048
0.5427548885345459,-0.0400414727628231,-0.1661521643400192,2023-10-20T12:10:07.062189Z,1697803807062
0.5129565596580505,-0.0484222471714019,-0.1442025154829025,2023-10-20T12:10:07.068648Z,1697803807068
0.4589471220970154,-0.0486883036792278,-0.1218537837266922,2023-10-20T12:10:07.079680Z,1697803807079
0.4103918373584747,-0.0562709085643291,-0.0913903415203094,2023-10-20T12:10:07.088647Z,1697803807088
0.3690201044082641,-0.0627892911434173,-0.0653168261051178,2023-10-20T12:10:07.099734Z,1697803807099
0.3054326474666595,-0.0637204870581626,-0.0438992902636528,2023-10-20T12:10:07.111477Z,1697803807111
0.2327992618083953,-0.0686425268650055,-0.017692744731903,2023-10-20T12:10:07.119988Z,1697803807119
0.1512530148029327,-0.0685094967484474,0.0055871824733912,2023-10-20T12:10:07.129373Z,1697803807129
0.0607938654720783,-0.0714361146092414,0.0365827418863773,2023-10-20T12:10:07.140013Z,1697803807139
-0.033789150416851,-0.0764911845326423,0.0744957625865936,2023-10-20T12:10:07.149848Z,1697803807149
-0.1283721625804901,-0.0823444277048111,0.1186611130833625,2023-10-20T12:10:07.161937Z,1697803807161
-0.2198955416679382,-0.0877985805273056,0.1678815335035324,2023-10-20T12:10:07.170585Z,1697803807170
-0.3054326474666595,-0.0929866805672645,0.2192303985357284,2023-10-20T12:10:07.181134Z,1697803807181
-0.3804605007171631,-0.0976426601409912,0.2683177888393402,2023-10-20T12:10:07.190040Z,1697803807189
-0.4409883320331573,-0.1016335114836692,0.3118179738521576,2023-10-20T12:10:07.200612Z,1697803807200
-0.4855527579784393,-0.1041610464453697,0.3490658700466156,2023-10-20T12:10:07.209926Z,1697803807209
-0.5162822604179382,-0.1048261821269989,0.3804605007171631,2023-10-20T12:10:07.221563Z,1697803807221
-0.5396952033042908,-0.1040280163288116,0.4075982570648193,2023-10-20T12:10:07.230749Z,1697803807230
-0.5624430179595947,-0.1024316772818565,0.4308781921863556,2023-10-20T12:10:07.245611Z,1697803807245
-0.5894477367401123,-0.0993720293045044,0.4501672685146332,2023-10-20T12:10:07.250553Z,1697803807250
-0.6235029697418213,-0.0921885073184967,0.4646673202514648,2023-10-20T12:10:07.262270Z,1697803807262
-0.6667370796203613,-0.0792847797274589,0.4733141660690307,2023-10-20T12:10:07.271262Z,1697803807271
-0.7198153138160706,-0.0607938654720783,0.4757086634635925,2023-10-20T12:10:07.282233Z,1697803807282
-0.7795449495315552,-0.0383121073246002,0.4727820456027984,2023-10-20T12:10:07.295137Z,1697803807295
-0.8394076228141785,-0.0126376748085021,0.4662636816501617,2023-10-20T12:10:07.302836Z,1697803807302
-0.8926188945770264,0.0160964056849479,0.4574838280677795,2023-10-20T12:10:07.311816Z,1697803807311
-0.9347888231277466,0.0473580211400985,0.4477727711200714,2023-10-20T12:10:07.322641Z,1697803807322
-0.964587152004242,0.0792847797274589,0.4380617141723633,2023-10-20T12:10:07.331930Z,1697803807331
