GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
0.3771347999572754,1.173707365989685,-0.0014633096288889,2023-10-21T15:27:06.334939Z,1697902026334
0.4228965044021606,1.1469687223434448,0.035651545971632,2023-10-21T15:27:06.344037Z,1697902026343
0.4765068292617798,1.1167713403701782,0.0686425268650055,2023-10-21T15:27:06.353560Z,1697902026353
0.5351722836494446,1.0865739583969116,0.0948490723967552,2023-10-21T15:27:06.368919Z,1697902026368
0.595966100692749,1.0652894973754885,0.1128078699111938,2023-10-21T15:27:06.373746Z,1697902026373
0.6554297208786011,1.0647573471069336,0.1214547008275985,2023-10-21T15:27:06.385274Z,1697902026385
0.7099712491035461,1.093225359916687,0.1205235049128532,2023-10-21T15:27:06.393914Z,1697902026393
0.7562650442123413,1.155881643295288,0.1102803349494934,2023-10-21T15:27:06.405284Z,1697902026405
0.7919166088104248,1.2537903785705566,0.0920554846525192,2023-10-21T15:27:06.418064Z,1697902026417
0.8151965141296387,1.384557008743286,0.067578300833702,2023-10-21T15:27:06.425211Z,1697902026425
0.8251736164093018,1.5421953201293943,0.0392433032393455,2023-10-21T15:27:06.434701Z,1697902026434
0.8217148780822754,1.7184576988220217,0.0098440833389759,2023-10-21T15:27:06.445426Z,1697902026445
0.8060175776481628,1.901105284690857,-0.0183578841388225,2023-10-21T15:27:06.454956Z,1697902026454
0.7800770998001099,2.075904369354248,-0.0429680943489074,2023-10-21T15:27:06.468958Z,1697902026468
0.7462879419326782,2.2311482429504395,-0.0617250613868236,2023-10-21T15:27:06.475131Z,1697902026475
0.7079758048057556,2.3613827228546143,-0.0734315365552902,2023-10-21T15:27:06.486396Z,1697902026486
0.6684664487838745,2.462883234024048,-0.0771563276648521,2023-10-21T15:27:06.495319Z,1697902026495
0.6302874088287354,2.530993700027466,-0.0728994309902191,2023-10-21T15:27:06.506725Z,1697902026506
0.5953009724617004,2.564782857894897,-0.06132597848773,2023-10-21T15:27:06.517953Z,1697902026517
0.5643054246902466,2.566246032714844,-0.0433671772480011,2023-10-21T15:27:06.526574Z,1697902026526
0.5383649468421936,2.537245988845825,-0.0204863362014293,2023-10-21T15:27:06.536823Z,1697902026536
0.5181446671485901,2.481640100479126,0.0059862667694687,2023-10-21T15:27:06.546750Z,1697902026546
0.5044427514076233,2.4098050594329834,0.0348533764481544,2023-10-21T15:27:06.556247Z,1697902026556
0.4971261918544769,2.3297219276428223,0.0657159090042114,2023-10-21T15:27:06.569036Z,1697902026568
0.4947316944599151,2.239794969558716,0.098440833389759,2023-10-21T15:27:06.576360Z,1697902026576
0.4953968524932861,2.134303569793701,0.1338263154029846,2023-10-21T15:27:06.587737Z,1697902026587
0.4973922669887543,2.013780117034912,0.1721384227275848,2023-10-21T15:27:06.601142Z,1697902026601
0.4992546439170837,1.8808850049972532,0.2136432081460952,2023-10-21T15:27:06.607586Z,1697902026607
0.4991216361522674,1.7358843088150024,0.2582076489925384,2023-10-21T15:27:06.617945Z,1697902026617
0.4955298602581024,1.5766496658325195,0.3062308132648468,2023-10-21T15:27:06.627802Z,1697902026627
0.4878142476081848,1.402116775512695,0.3578457236289978,2023-10-21T15:27:06.637317Z,1697902026637
0.4759747385978699,1.214147925376892,0.4134514927864074,2023-10-21T15:27:06.652372Z,1697902026652
0.4608095288276672,1.016335129737854,0.4729150831699371,2023-10-21T15:27:06.657459Z,1697902026657
0.4435158669948578,0.8121368885040283,0.5359704494476318,2023-10-21T15:27:06.668956Z,1697902026668
0.4247588813304901,0.6035487055778503,0.6011542081832886,2023-10-21T15:27:06.677623Z,1697902026677
0.4048046767711639,0.3949605822563171,0.6660719513893127,2023-10-21T15:27:06.689149Z,1697902026689
0.3837862312793731,0.1964825838804245,0.7265997529029846,2023-10-21T15:27:06.701125Z,1697902026701
0.362501710653305,0.0200872514396905,0.7780816555023193,2023-10-21T15:27:06.708889Z,1697902026708
0.3412172198295593,-0.1245143488049507,0.8163937926292419,2023-10-21T15:27:06.718435Z,1697902026718
0.3184694051742553,-0.2341295480728149,0.8394076228141785,2023-10-21T15:27:06.729121Z,1697902026729
0.2910656034946441,-0.3142125010490417,0.8479214310646057,2023-10-21T15:27:06.738632Z,1697902026738
0.2566113173961639,-0.3766027092933655,0.8452608585357666,2023-10-21T15:27:06.752404Z,1697902026752
0.2129780650138855,-0.4348690211772918,0.8364810347557068,2023-10-21T15:27:06.758838Z,1697902026758
0.1597668081521988,-0.4984564781188965,0.8258387446403503,2023-10-21T15:27:06.770179Z,1697902026770
0.0975096374750137,-0.570956826210022,0.8159946799278259,2023-10-21T15:27:06.778958Z,1697902026778
0.0286010522395372,-0.6491773724555969,0.8068157434463501,2023-10-21T15:27:06.790439Z,1697902026790
-0.0425690077245235,-0.7251364588737488,0.7953753471374512,2023-10-21T15:27:06.801076Z,1697902026801
-0.1110785081982612,-0.790054202079773,0.7774165272712708,2023-10-21T15:27:06.810275Z,1697902026810
-0.1726705431938171,-0.8363479971885681,0.749081552028656,2023-10-21T15:27:06.819686Z,1697902026819
-0.2249506115913391,-0.8584306836128235,0.708241879940033,2023-10-21T15:27:06.835518Z,1697902026835
-0.2657902538776397,-0.8528434634208679,0.6550306081771851,2023-10-21T15:27:06.839859Z,1697902026839
-0.2941252589225769,-0.8202515840530396,0.5917091965675354,2023-10-21T15:27:06.852209Z,1697902026852
-0.3110198080539703,-0.7703660130500793,0.5226675868034363,2023-10-21T15:27:06.860018Z,1697902026859
-0.3207308650016784,-0.7186180949211121,0.4526948034763336,2023-10-21T15:27:06.871450Z,1697902026871
-0.3277813792228699,-0.6785765886306763,0.3856486082077026,2023-10-21T15:27:06.884340Z,1697902026884
-0.3344327807426452,-0.6539663672447205,0.3240565657615661,2023-10-21T15:27:06.891282Z,1697902026891
-0.3408181369304657,-0.6417278051376343,0.2684507966041565,2023-10-21T15:27:06.900863Z,1697902026900
-0.3478686213493347,-0.6389341950416565,0.2188313156366348,2023-10-21T15:27:06.911537Z,1697902026911
-0.3577126860618591,-0.6462507843971252,0.1740008294582367,2023-10-21T15:27:06.921002Z,1697902026920
-0.3711485564708709,-0.6599526405334473,0.1323630064725875,2023-10-21T15:27:06.935437Z,1697902026935
-0.3877770602703094,-0.6733884811401367,0.0919224545359611,2023-10-21T15:27:06.941161Z,1697902026941
-0.4066670536994934,-0.6807050704956055,0.0508167557418346,2023-10-21T15:27:06.952437Z,1697902026952
-0.4274194538593292,-0.6789757013320923,0.0083807734772562,2023-10-21T15:27:06.961320Z,1697902026961
-0.4496351480484009,-0.6679343581199646,-0.0351194329559803,2023-10-21T15:27:06.972743Z,1697902026972
-0.4725160002708435,-0.6459847092628479,-0.0787526667118072,2023-10-21T15:27:06.984241Z,1697902026984
-0.4956628978252411,-0.6163194179534912,-0.1206565350294113,2023-10-21T15:27:06.992630Z,1697902026992
